,document_id,id,owner,asset,transactiontype,date,notif_date,amount,capgains,assettype,ticker
416,20025232,,jt,exxon mobil corporation common stock (xom) [st],e,05/03/2024,,"$100,001 - $250,000",,st,xom
417,20025232,,jt,"marsh & mclennan companies, inc. common stock (mmc) [st] f_____ s_____: new s_________ o_: hern family revocable d__________: dividend reinvestmenttrust > brokerage investmentaccount",p,05/15/2024,,"$1,001 - $15,000",,st,mmc
418,20025232,,jt,"oneok, inc. common stock (oke) [st]",p,05/15/2024,,"$1,001 - $15,000",,st,oke
419,20025232,,jt,"oneok, inc. common stock (oke) [st] f_____ s_____: new s_________ o_: hern family foundatio d__________: dividend reinvestmentn",p,05/15/2024,,"$1,001 - $15,000",,st,oke
420,20025232,,jt,pioneer natural resources company common stock (pxd) [st],e,05/03/2024,,"$100,001 - $250,000",,st,pxd
421,20025232,,jt,texas instruments incorporated - common stock (txn) [st] f_____ s_____: new s_________ o_: hern family foundatio d__________: dividend reinvestmentn,p,05/21/2024,,"$1,001 - $15,000",,st,txn
422,20025232,,jt,texas instruments incorporated - common stock (txn) [st],p,05/21/2024,,"$1,001 - $15,000",,st,txn
423,20024215,,,charles schwab corporation (schw) [st] f_____ s_____: new s_________ o_: hill 2012 trust (formerly jay f hill trust),s,12/29/2023,,"$50,001 - $100,000",,st,schw
424,20024215,,,"paypal holdings, inc. (pypl) [st]",s,12/29/2023,,"$15,001 - $50,000",,st,pypl
425,20024606,,jt,hexcel corporation common stock (hxl) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,02/16/2024,,"$15,001 - $50,000",,st,hxl
426,20024450,,jt,bp p.l.c. common stock (bp) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,s,01/08/2024,,"$15,001 - $50,000",,st,bp
427,20024450,,jt,"cardinal health, inc. common stock (cah) [st]",p,01/12/2024,,"$50,001 - $100,000",,st,cah
428,20024450,,jt,intel corporation - common stock (intc) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,01/08/2024,,"$15,001 - $50,000",,st,intc
429,20024450,,jt,lam research corporation - common stock (lrcx) [st],p,01/19/2024,,"$15,001 - $50,000",,st,lrcx
430,20024450,,jt,"regeneron pharmaceuticals, inc. - common stock (regn) [st] f_____ s_____: new s_________ o_: morgan stanley trust account",p,01/17/2024,,"$1,001 - $15,000",,st,regn
431,20024450,,jt,wayfair inc. class a common stock (w) [st],s,01/17/2024,,"$15,001 - $50,000",,st,w
432,20024869,,jt,devon energy corporation common stock (dvn) [st] f_____ s_____: new s_________ o_: hern family revocable d__________: dividend reinvestmenttrust > brokerage investment account,p,03/28/2024,,"$15,001 - $50,000",,st,dvn
433,20024869,,jt,devon energy corporation common stock (dvn) [st],p,03/28/2024,,"$1,001 - $15,000",,st,dvn
434,20024869,,jt,emerson electric company common stock (emr) [st] f_____ s_____: new s_________ o_: hern family revocable d__________: dividend reinvestmenttrust > brokerage investment account,p,03/11/2024,,"$1,001 - $15,000",,st,emr
435,20024869,,jt,exxon mobil corporation common stock (xom) [st],p,03/11/2024,,"$1,001 - $15,000",,st,xom
436,20024869,,jt,"home depot, inc. (hd) [st] f_____ s_____: new s_________ o_: hern family revocable d__________: dividend reinvestmenttrust > brokerage investment account",p,03/21/2024,,"$1,001 - $15,000",,st,hd
437,20024869,,jt,"home depot, inc. (hd) [st]",p,03/21/2024,,"$1,001 - $15,000",,st,hd
438,20024869,,jt,johnson & johnson common stock (jnj) [st] f_____ s_____: new s_________ o_: hern family revocable d__________: dividend reinvestmenttrust > brokerage investment account,p,03/05/2024,,"$1,001 - $15,000",,st,jnj
439,20024869,,jt,linde plc - ordinary shares (lin) [st],p,03/28/2024,,"$1,001 - $15,000",,st,lin
440,20024869,,jt,lockheed martin corporation common stock (lmt) [st] f_____ s_____: new s_________ o_: hern family revocable d__________: dividend reinvestmenttrust > brokerage investment account,p,03/29/2024,,"$1,001 - $15,000",,st,lmt
441,20024869,,jt,"nextera energy, inc. common stock (nee) [st]",p,03/15/2024,,"$1,001 - $15,000",,st,nee
442,20024869,,jt,pioneer natural resources company common stock (pxd) [st] f_____ s_____: new s_________ o_: hern family foundatio d__________: dividend reinvestmentn,p,03/22/2024,,"$1,001 - $15,000",,st,pxd
443,20024869,,jt,"rockwell automation, inc. common stock (rok) [st]",p,03/11/2024,,"$1,001 - $15,000",,st,rok
444,20024869,,jt,unitedhealth group incorporated common stock (unh) [st],p,03/19/2024,,"$1,001 - $15,000",,st,unh
445,20024869,,jt,"williams companies, inc. (wmb) [st] f_____ s_____: new s_________ o_: hern family revocable d__________: dividend reinvestmenttrust > brokerage investment account",p,03/25/2024,,"$1,001 - $15,000",,st,wmb
446,20024811,,jt,"analog devices, inc. - common stock (adi) [st] f_____ s_____: new s_________ o_: morgan stanley trust account",s,03/13/2024,,"$15,001 - $50,000",,st,adi
447,20024811,,jt,apple inc. - common stock (aapl) [st],s,03/13/2024,,"$15,001 - $50,000",,st,aapl
448,20024811,,jt,"applied materials, inc. - common stock (amat) [st] f_____ s_____: new s_________ o_: morgan stanley trust account",p,03/13/2024,,"$50,001 - $100,000",,st,amat
449,20024811,,jt,asml holding n.v. - new york registry shares (asml) [st],p,03/13/2024,,"$15,001 - $50,000",,st,asml
450,20024811,,jt,intel corporation - common stock (intc) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,s,03/13/2024,,"$15,001 - $50,000",,st,intc
451,20024509,,,"becton, dickinson and company common stock (bdx) [st] f_____ s_____: new s_________ o_: kean family partnership",p,01/11/2024,,"$1,001 - $15,000",,st,bdx
452,20024509,,,pernod ricard s a sp/adr (prndy) [st],p,01/30/2024,,"$1,001 - $15,000",,st,prndy
453,20025000,,jt,conocophillips common stock (cop) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,04/02/2024,,"$15,001 - $50,000",,st,cop
454,20025000,,jt,hexcel corporation common stock (hxl) [st],s,04/24/2024,,"$15,001 - $50,000",,st,hxl
455,20025000,,jt,jp morgan chase & co. common stock (jpm) [st] f_____ s_____: new s_________ o_: morgan stanley trust account,p,04/24/2024,,"$15,001 - $50,000",,st,jpm
456,20025000,,jt,lululemon athletica inc. - common stock (lulu) [st],s,04/02/2024,,"$15,001 - $50,000",,st,lulu
457,20024309,,,oracle corporation (orcl) [st] f_____ s_____: new s_________ o_: kean family partnership,p,12/14/2023,,"$1,001 - $15,000",,st,orcl
458,20024445,,,"palo alto networks, inc. (panw) [st]",p,01/24/2024,,"$1,001 - $15,000",,st,panw
459,20024685,,,"berry global group, inc. common stock (bery) [st] f_____ s_____: new s_________ o_: kean family partnership",p,02/12/2024,,"$1,001 - $15,000",,st,bery
460,20024685,,,"nike, inc. common stock (nke) [st]",p,02/22/2024,,"$1,001 - $15,000",,st,nke
461,20025059,,,"illumina, inc. - common stock (ilmn) [st] f_____ s_____: new s_________ o_: kean family partnership",p,04/19/2024,,"$1,001 - $15,000",,st,ilmn
462,20025059,,,"nike, inc. common stock (nke) [st]",s,04/19/2024,,"$1,001 - $15,000",,st,nke
463,20024668,,,boeing company (ba) [st],s,02/28/2024,,"$1,001 - $15,000",,st,ba
464,20024668,,,transdigm group incorporated common stock (tdg) [st],p,02/28/2024,,"$1,001 - $15,000",,st,tdg
465,20024668,,,"united rentals, inc. common stock (uri) [st] f_____ s_____: new s_________ o_: bill's ira",s,02/28/2024,,"$1,001 - $15,000",,st,uri
466,20024654,,sp,new jersey st 19 go emer go 5% due 6/1/2028 [gs] f_____ s_____: new,p,02/21/2024,,"$50,001 - $100,000",,,
467,20025119,,,accenture plc class a ordinary shares (acn) [st] f_____ s_____: new s_________ o_: bill's ira,s,05/17/2024,,"$1,001 - $15,000",,st,acn
468,20025119,,,"airbnb, inc. - class a common stock (abnb) [st]",s,05/17/2024,,"$1,001 - $15,000",,st,abnb
469,20025119,,,alphabet inc. - class a common stock (googl) [st] f_____ s_____: new s_________ o_: bill's ira,s,05/17/2024,,"$1,001 - $15,000",,st,googl
470,20025119,,,"amazon.com, inc. - common stock (amzn) [st]",p,05/17/2024,,"$15,001 - $50,000",,st,amzn
471,20025119,,,"autozone, inc. common stock (azo) [st] f_____ s_____: new s_________ o_: bill's ira",s,05/17/2024,,"$1,001 - $15,000",,st,azo
472,20025119,,,cvs health corporation common stock (cvs) [st],s,05/17/2024,,"$1,001 - $15,000",,st,cvs
473,20025119,,,jacobs solutions inc. common stock (j) [st] f_____ s_____: new s_________ o_: bill's ira,s,05/17/2024,,"$1,001 - $15,000",,st,j
474,20025119,,,"lowe's companies, inc. common stock (low) [st]",s,05/17/2024,,"$1,001 - $15,000",,st,low
475,20025119,,,microsoft corporation - common stock (msft) [st],s,05/17/2024,,"$1,001 - $15,000",,st,msft
476,20024505,,sp,"farmers & merchants bancorp, inc. (fmao) [st] f_____ s_____: new d__________: dividend reinvestment",p,01/22/2024,,"$1,001 - $15,000",,st,fmao
477,20024901,,sp,"farmers & merchants bancorp, inc. (fmao) [st] f_____ s_____: new d__________: dividend reinvestment c_______: dividend reinvestment",p,04/20/2024,,"$1,001 - $15,000",,st,fmao
478,20025238,,sp,"farmers & merchants bancorp, inc. (fmao) [st] f_____ s_____: new d__________: compensation",p,06/06/2024,,"$15,001 - $50,000",,st,fmao
479,20024339,,,bristol-myers squibb company (bmy) [st] f_____ s_____: new s_________ o_: richard r larsen ira >rick larsen iraameriprise sps managed acco d__________: sale of asset as part of quarterly portfolio rebalancing. asset manager-initiat,s,01/09/2024,,"$1,001 - $15,000 unt ed sale",,st,bmy
480,20024339,,,colgate-palmolive company (cl) [st],p,01/09/2024,,"$1,001 - $15,000",,st,cl
481,20024339,,,f_____ s_____: new s_________ o_: richard r larsen ira > d__________: sale as part of quarterly portfolio rebalancing; asset manager-initiated trans,rick,ameriprise sp,,unt action,,,
482,20024339,,,the hershey company (hsy) [st] f_____ s_____: new s_________ o_: richard r larsen ira >rick larsen iraameriprise sps managed acco d__________: sale as part of quarterly portfolio rebalancing; asset manager-initiated trans,s,01/09/2024,,"$1,001 - $15,000 unt action",,st,hsy
483,20024339,,,zoetis inc. class a (zts) [st],p,01/09/2024,,"$1,001 - $15,000",,st,zts
484,20024339,,,f_____ s_____: new s_________ o_: richard r larsen ira > d__________: sale as part of quarterly portfolio rebalancing; asset manager-initiated trans,rick,ameriprise sp,,unt action,,,
485,20024249,,sp,alibaba group holding limited american depositary shares each representing eight ordinary share (baba) [st] f_____ s_____: new,s,12/29/2023,,"$100,001 - $250,000",,st,baba
486,20024842,,,fedex corporation common stock (fdx) [st] f_____ s_____: new s_________ o_: richard r larsen ira >rick larsen iraameriprise sps managed acco d__________: part of quarterly portfolio rebalancing conducted by assetmanager and whic,p,04/04/2024,,"$1,001 - $15,000 unt h i do not control pe",,st,fdx
487,20024842,,,"united parcel service, inc. common stock (ups) [st]",s,04/04/2024,,"$1,001 - $15,000",,st,ups
488,20024842,,,f_____ s_____: new s_________ o_: richard r larsen ira > d__________: part of a quarterly rebalancing of portfolio and conducted by asset manager,rick,ameriprise sp,,unt without my control p,,,
489,20025025,,,"vmware, inc. common stock, class a (vmw) [st] f_____ s_____: new s_________ o_: ira d__________: on november 27 2023 broadcom inc. (nasdaq: avgo),a global technolo and supplies semiconductor and infrastructure software solutions, acquired vmware, inc. vmware class a stock holdings from portfolios that had less than a 100 shares. the total p purchase were deposited in the ira morgan stanley money market fundas reported on s",s,11/27/2023,,"$1,001 - $15,000 gy leader that design broadcom inc. re-pu roceeds for the vmw chedule a",,st,vmw
490,20025096,,dc,rheinmetall ag unsp/adr (rnmby) [st] f_____ s_____: new s_________ o_: arw subtrust > fidelityinvestments arw subtrust brokerage account,p,05/10/2024,,"$1,001 - $15,000",,st,rnmby
491,20025123,,,nvidia corporation - common stock (nvda) [st] f_____ s_____: new s_________ o_: ira,p,05/22/2024,,"$1,001 - $15,000",,st,nvda
492,20024810,,,"tripleblind [ps] f_____ s_____: new s_________ o_: groundtruth stu l_______: usdio ii, llc d__________: tripleblind is a privately held software company.",p,04/04/2024,,"$15,001 - $50,000",,ps,
493,20024743,,dc,"amazon.com, inc. - common stock (amzn) [st] f_____ s_____: new s_________ o_: maverick mast charlesschwab brokerage account",p,03/04/2024,,$350.78,,st,amzn
494,20024743,,dc,at&t inc. (t) [st],p,03/04/2024,,$172.00,,st,t
495,20024743,,dc,at&t inc. (t) [st] f_____ s_____: new s_________ o_: maverick mast charlesschwab brokerage account,p,03/04/2024,,$223.60,,st,t
496,20024231,,sp,"citizens financial group, inc. (cfg) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2",s,12/12/2023,,"$1,001 - $15,000",,st,cfg
497,20024231,,sp,"citizens financial group, inc. (cfg) [st]",s,12/12/2023,,"$15,001 - $50,000",,st,cfg
498,20024231,,sp,"citizens financial group, inc. (cfg) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2",s,12/12/2023,,"$1,001 - $15,000",,st,cfg
499,20024231,,sp,"estee lauder companies, inc. (el) [st]",s,12/12/2023,,"$1,001 - $15,000",,st,el
500,20024231,,sp,"estee lauder companies, inc. (el) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c",s,12/12/2023,,"$15,001 - $50,000 apital - brokerage #",,st,el
501,20024231,,sp,"estee lauder companies, inc. (el) [st]",s,12/12/2023,,"$1,001 - $15,000",,st,el
502,20024231,,sp,medtronic plc. ordinary shares (mdt) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2,s,12/12/2023,,"$1,001 - $15,000",,st,mdt
503,20024231,,sp,medtronic plc. ordinary shares (mdt) [st],s,12/12/2023,,"$15,001 - $50,000",,st,mdt
504,20024231,,sp,medtronic plc. ordinary shares (mdt) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2,s,12/12/2023,,"$1,001 - $15,000",,st,mdt
505,20024231,,sp,"paypal holdings, inc. (pypl) [st]",s,12/12/2023,,"$1,001 - $15,000",,st,pypl
506,20024231,,sp,"paypal holdings, inc. (pypl) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c",s,12/12/2023,,"$15,001 - $50,000 apital - brokerage #",,st,pypl
507,20024231,,sp,"paypal holdings, inc. (pypl) [st]",s,12/12/2023,,"$1,001 - $15,000",,st,pypl
508,20024231,,sp,"pfizer, inc. (pfe) [st]",s,12/12/2023,,"$15,001 - $50,000",,st,pfe
509,20024231,,sp,"pfizer, inc. (pfe) [st] f_____ s_____: new s_________ o_: mv capital - gst exempt trust #2",s,12/12/2023,,"$1,001 - $15,000",,st,pfe
510,20024231,,sp,walt disney company (dis) [st] f_____ s_____: new s_________ o_: kathy manning gst fbo randall kaplan > mankap family llc > mv c,s,12/12/2023,,"$15,001 - $50,000 apital - brokerage #",,st,dis
511,20024231,,sp,walt disney company (dis) [st],s,12/12/2023,,"$1,001 - $15,000",,st,dis
512,20024231,,sp,walt disney company (dis) [st] f_____ s_____: new s_________ o_: the 2011 randall r. kaplan living trust> mv capital- brokerage #2,s,12/12/2023,,"$1,001 - $15,000",,st,dis
513,20024380,,,"mercato partners travers iv qp, lp (glas funds, lp) [hn] f_____ s_____: new s_________ o_: 2012 trust d__________: capital call for mercato partners traverse ivqp, lp through glas lp",p,01/25/2024,,$468.43,,,"glas funds, lp"
514,20025203,,,at&t inc. (t) [st] f_____ s_____: new,s,05/08/2024,,"$1,001 - $15,000",,st,t
515,20025203,,,at&t inc. (t) [st],s,05/08/2024,,"$1,001 - $15,000",,st,t
516,20025203,,,"coca-cola consolidated, inc. - common stock (coke) [st] f_____ s_____: new",s,05/08/2024,,"$1,001 - $15,000",,st,coke
517,20025203,,,"coca-cola consolidated, inc. - common stock (coke) [st]",s,05/08/2024,,"$1,001 - $15,000",,st,coke
518,20025203,,,comcast corporation - class a common stock (cmcsa) [st] f_____ s_____: new,s,05/08/2024,,"$1,001 - $15,000",,st,cmcsa
519,20025203,,,comcast corporation - class a common stock (cmcsa) [st],s,05/08/2024,,"$15,001 - $50,000",,st,cmcsa
520,20025203,,,mckesson corporation common stock (mck) [st] f_____ s_____: new,s,05/08/2024,,"$15,001 - $50,000",,st,mck
521,20025203,,,mckesson corporation common stock (mck) [st],s,05/08/2024,,"$15,001 - $50,000",,st,mck
522,20025203,,,"yum! brands, inc. (yum) [st] f_____ s_____: new",s,05/08/2024,,"$15,001 - $50,000",,st,yum
523,20025203,,,"yum! brands, inc. (yum) [st]",s,05/08/2024,,"$1,001 - $15,000",,st,yum
524,20024710,,sp,nvidia corporation - common stock (nvda) [st] f_____ s_____: new s_________ o_: schwab brokerage account,s,02/20/2024,,"$250,001 - $500,000",,st,nvda
525,20024710,,dc,nvidia corporation - common stock (nvda) [st],s,02/20/2024,,"$15,001 - $50,000",,st,nvda
526,20024710,,dc,nvidia corporation - common stock (nvda) [st] f_____ s_____: new s_________ o_: schwab dm brokerageaccount,s,02/20/2024,,"$15,001 - $50,000",,st,nvda
527,20024472,,,"new water capital partners ii, lp (glas funds, lp) [hn] f_____ s_____: new s_________ o_: 2012 trust d__________: capital call for new watercapital partners,ii lp",p,02/07/2024,,$833.71,,,"glas funds, lp"
528,20024772,,,"alpine investors ix, lp [hn] f_____ s_____: new s_________ o_: 2012 trust d__________: glas - alpine investors ix, lp capital call",p,04/01/2024,,"$1,001 - $15,000",,,
529,20024519,,,"rac opportunity fund ii, lp (glas funds, lp) [hn] f_____ s_____: new s_________ o_: 2012 trust d__________: capital call for rac opportunity fund ii lp",p,02/16/2024,,"$1,001 - $15,000",,,"glas funds, lp"
530,20024876,,,berkshire hathaway inc. new common stock (brk.b) [st] f_____ s_____: new s_________ o_: merrill lynch #806,s,04/04/2024,,"$1,001 - $15,000",,st,brk.b
531,20025052,,,berkshire hathaway inc. new common stock (brk.b) [st] f_____ s_____: new s_________ o_: merrill lynch #806,s,04/08/2024,,"$1,001 - $15,000",,st,brk.b
532,20025053,,,berkshire hathaway inc. new common stock (brk.b) [st] f_____ s_____: deleted s_________ o_: merrill lynch #806,s,04/08/2024,,"$1,001 - $15,000",,st,brk.b
533,20024542,,sp,"palo alto networks, inc. (panw) [op] f_____ s_____: new d__________: purchased 50 call optionswith a strike priceof $200 and an expiration date",p,02/12/2024,,"$500,001 - $1,000,000 of 1/17/25.",,op,panw
534,20024542,,sp,"palo alto networks, inc. (panw) [op]",p,02/21/2024,,"$100,001 - $250,000",,op,panw
535,20024542,,,f_____ s_____: new d__________: purchased 20 call options,with,of $200 and a,,of 1/17/25.,,,
536,20024286,,dc,alphabet inc. - class c capital stock (goog) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6),p,12/28/2023,,"$1,001 - $15,000",,st,goog
537,20024286,,dc,alphabet inc. - class c capital stock (goog) [st],p,12/28/2023,,"$1,001 - $15,000",,st,goog
538,20024286,,dc,"analog devices, inc. (adi) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (5)",p,12/28/2023,,"$1,001 - $15,000",,st,adi
539,20024286,,dc,"best buy co., inc. (bby) [st]",s,12/28/2023,,"$1,001 - $15,000",,st,bby
540,20024286,,dc,dollar general corporation (dg) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6),s,12/28/2023,,"$1,001 - $15,000",,st,dg
541,20024286,,dc,dollar general corporation (dg) [st],s,12/28/2023,,"$1,001 - $15,000",,st,dg
542,20024286,,dc,eli lilly and company (lly) [st],p,12/28/2023,,"$1,001 - $15,000",,st,lly
543,20024286,,dc,hormel foods corporation (hrl) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6),s,12/28/2023,,"$1,001 - $15,000",,st,hrl
544,20024286,,dc,hormel foods corporation (hrl) [st],s,12/28/2023,,"$1,001 - $15,000",,st,hrl
545,20024286,,dc,"jack henry & associates, inc. (jkhy) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6)",s,12/28/2023,,"$1,001 - $15,000",,st,jkhy
546,20024286,,dc,"jack henry & associates, inc. (jkhy) [st]",s,12/28/2023,,"$1,001 - $15,000",,st,jkhy
547,20024286,,dc,medtronic plc. ordinary shares (mdt) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6),s,12/28/2023,,"$1,001 - $15,000",,st,mdt
548,20024286,,dc,medtronic plc. ordinary shares (mdt) [st],s,12/28/2023,,"$1,001 - $15,000",,st,mdt
549,20024286,,dc,"merck & company, inc. common stock (mrk) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6)",p,12/28/2023,,"$1,001 - $15,000",,st,mrk
550,20024286,,dc,"merck & company, inc. common stock (mrk) [st]",p,12/28/2023,,"$1,001 - $15,000",,st,mrk
551,20024286,,dc,"meta platforms, inc. - class a (meta) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6)",p,12/28/2023,,"$1,001 - $15,000",,st,meta
552,20024286,,dc,"meta platforms, inc. - class a (meta) [st]",p,12/28/2023,,"$1,001 - $15,000",,st,meta
553,20024286,,dc,"pfizer, inc. (pfe) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6)",s,12/28/2023,,"$1,001 - $15,000",,st,pfe
554,20024286,,dc,"pfizer, inc. (pfe) [st]",s,12/28/2023,,"$1,001 - $15,000",,st,pfe
555,20024286,,dc,"roper technologies, inc. (rop) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6)",p,12/28/2023,,"$1,001 - $15,000",,st,rop
556,20024286,,dc,"roper technologies, inc. (rop) [st]",p,12/28/2023,,"$1,001 - $15,000",,st,rop
557,20024286,,dc,seacoast banking corporation of florida (sbcf) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (3),s,12/14/2023,,"$15,001 - $50,000",,st,sbcf
558,20024286,,dc,seacoast banking corporation of florida (sbcf) [st],s,12/14/2023,,"$15,001 - $50,000",,st,sbcf
559,20024286,,dc,sherwin-williams company (shw) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6),s,12/28/2023,,"$1,001 - $15,000",,st,shw
560,20024286,,dc,sherwin-williams company (shw) [st],s,12/28/2023,,"$1,001 - $15,000",,st,shw
561,20024286,,dc,sysco corporation (syy) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6),s,12/28/2023,,"$1,001 - $15,000",,st,syy
562,20024286,,dc,sysco corporation (syy) [st],s,12/28/2023,,"$1,001 - $15,000",,st,syy
563,20024286,,dc,"t-mobile us, inc. (tmus) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (6)",p,12/28/2023,,"$1,001 - $15,000",,st,tmus
564,20024286,,dc,"t-mobile us, inc. (tmus) [st]",p,12/28/2023,,"$1,001 - $15,000",,st,tmus
565,20024286,,dc,tractor supply company (tsco) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (5),p,12/28/2023,,"$1,001 - $15,000",,st,tsco
566,20024286,,dc,walt disney company (dis) [st],s,12/28/2023,,"$1,001 - $15,000",,st,dis
567,20024286,,dc,walt disney company (dis) [st] f_____ s_____: new s_________ o_: morgan stanley active assets (5),s,12/28/2023,,"$1,001 - $15,000",,st,dis
568,20024286,,dc,"west pharmaceutical services, inc. (wst) [st]",p,12/28/2023,,"$1,001 - $15,000",,st,wst
569,20025103,,,"america first natural resources llc [ol] f_____ s_____: new l_______: san antonio, tx, us d__________: america first natural resources llc is engaged in energyproduction.",p,04/23/2024,,"$50,001 - $100,000",,,
570,20025103,,,america first natural resources llc [ol],p,05/20/2024,,"$100,001 - $250,000",,,
571,20025103,,,"america first natural resources llc [ol] f_____ s_____: new l_______: san antonio, tx, us d__________: america first natural resources llc is engaged in energyproduction.",p,05/20/2024,,"$50,001 - $100,000",,,
572,20024917,,sp,accenture plc class a ordinary shares (acn) [st] f_____ s_____: new s_________ o_: edward jones ira,p,04/10/2024,,"$1,001 - $15,000",,st,acn
573,20024917,,sp,"analog devices, inc. - common stock (adi) [st]",p,04/10/2024,,"$1,001 - $15,000",,st,adi
574,20024917,,sp,bank amer corp dep sh repstg 1/1000th pfd ser i (bac$i) [st] f_____ s_____: new s_________ o_: edward jones ira,p,04/10/2024,,"$1,001 - $15,000",,st,bac$i
575,20024917,,sp,booking holdings inc. - common stock (bkng) [st],s,04/10/2024,,"$1,001 - $15,000",,st,bkng
576,20024917,,sp,broadcom inc. - common stock (avgo) [st] f_____ s_____: new s_________ o_: edward jones ira,s,04/10/2024,,"$1,001 - $15,000",,st,avgo
577,20024917,,sp,csx corporation - common stock (csx) [st],p,04/10/2024,,"$1,001 - $15,000",,st,csx
578,20024917,,sp,danaher corporation common stock (dhr) [st] f_____ s_____: new s_________ o_: edward jones ira,p,04/10/2024,,"$1,001 - $15,000",,st,dhr
579,20024917,,sp,deere & company common stock (de) [st],p,04/10/2024,,"$1,001 - $15,000",,st,de
580,20024917,,sp,dollar general corporation common stock (dg) [st] f_____ s_____: new s_________ o_: edward jones ira,p,04/10/2024,,"$1,001 - $15,000",,st,dg
581,20024917,,sp,"elevance health, inc. common stock (elv) [st]",p,04/10/2024,,"$1,001 - $15,000",,st,elv
582,20024917,,sp,eli lilly and company common stock (lly) [st] f_____ s_____: new s_________ o_: edward jones ira,s,04/10/2024,,"$1,001 - $15,000",,st,lly
583,20024917,,sp,"estee lauder companies, inc. (el) [st]",p,04/10/2024,,"$1,001 - $15,000",,st,el
584,20024917,,sp,fmc corporation common stock (fmc) [st] f_____ s_____: new s_________ o_: edward jones ira,p,04/10/2024,,"$1,001 - $15,000",,st,fmc
585,20024917,,sp,"fortinet, inc. - common stock (ftnt) [st]",p,04/10/2024,,"$1,001 - $15,000",,st,ftnt
586,20024917,,sp,honeywell international inc. (hon) [st] f_____ s_____: new s_________ o_: edward jones ira,p,04/10/2024,,"$1,001 - $15,000",,st,hon
587,20024917,,sp,intuit inc. - common stock (intu) [st],s,04/10/2024,,"$1,001 - $15,000",,st,intu
588,20024917,,sp,marathon petroleum corporation common stock (mpc) [st] f_____ s_____: new s_________ o_: edward jones ira,s,04/10/2024,,"$1,001 - $15,000",,st,mpc
589,20024917,,sp,microsoft corporation - common stock (msft) [st],s,04/10/2024,,"$1,001 - $15,000",,st,msft
590,20024917,,sp,"netflix, inc. - common stock (nflx) [st] f_____ s_____: new s_________ o_: edward jones ira",s,04/10/2024,,"$1,001 - $15,000",,st,nflx
591,20024917,,sp,"nike, inc. common stock (nke) [st]",p,04/10/2024,,"$1,001 - $15,000",,st,nke
592,20024917,,sp,nisource inc common stock (ni) [st] f_____ s_____: new s_________ o_: edward jones ira,p,04/10/2024,,"$1,001 - $15,000",,st,ni
593,20024917,,sp,nvidia corporation - common stock (nvda) [st],s,04/10/2024,,"$1,001 - $15,000",,st,nvda
594,20024917,,sp,"pepsico, inc. - common stock (pep) [st] f_____ s_____: new s_________ o_: edward jones ira",p,04/10/2024,,"$1,001 - $15,000",,st,pep
595,20024917,,sp,procter & gamble company (pg) [st] f_____ s_____: new s_________ o_: edward jones ira,s,04/10/2024,,"$1,001 - $15,000",,st,pg
596,20024917,,sp,rtx corporation common stock (rtx) [st],p,04/10/2024,,"$1,001 - $15,000",,st,rtx
597,20024917,,sp,"salesforce, inc. common stock (crm) [st] f_____ s_____: new s_________ o_: edward jones ira",s,04/10/2024,,"$1,001 - $15,000",,st,crm
598,20024917,,sp,"servicenow, inc. common stock (now) [st]",s,04/10/2024,,"$1,001 - $15,000",,st,now
599,20024917,,sp,the hershey company common stock (hsy) [st] f_____ s_____: new s_________ o_: edward jones ira,p,04/10/2024,,"$1,001 - $15,000",,st,hsy
600,20024917,,sp,v.f. corporation common stock (vfc) [st],p,04/10/2024,,"$1,001 - $15,000",,st,vfc
601,20024354,,,alibaba group holding limited american depositary shares each representing eight ordinary share (baba) [st] f_____ s_____: new s_________ o_: iron gate ga brokerageportfolio > iggaira (bm),s,01/19/2024,,"$1,001 - $15,000",,st,baba
