,document_id,id,owner,asset,transactiontype,date,notif_date,amount,capgains,assettype,ticker
793,20023816,,,paccar inc. (pcar) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x141,s,09/08/2023,,"$1,001 - $15,000",,st,pcar
794,20023816,,,paccar inc. (pcar) [st],p,09/07/2023,,"$1,001 - $15,000",,st,pcar
795,20023816,,,paccar inc. (pcar) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x141,p,09/06/2023,,"$1,001 - $15,000",,st,pcar
796,20023816,,,"pepsico, inc. (pep) [st]",s,09/08/2023,,"$1,001 - $15,000",,st,pep
797,20023816,,,"pfizer, inc. (pfe) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x141",s,09/08/2023,,"$1,001 - $15,000",,st,pfe
798,20023816,,,pioneer natural resources company (pxd) [st],s,09/08/2023,,"$1,001 - $15,000",,st,pxd
799,20023816,,,"pnc financial services group, inc. (pnc) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x141",s,09/08/2023,,"$1,001 - $15,000",,st,pnc
800,20023816,,,portland general electric co (por) [st],s,09/08/2023,,"$1,001 - $15,000",,st,por
801,20023816,,,progressive corporation (pgr) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x141,s,09/08/2023,,"$1,001 - $15,000",,st,pgr
802,20023816,,,"prologis, inc. (pld) [st]",s,09/08/2023,,"$15,001 - $50,000",,st,pld
803,20023816,,,"royal gold, inc. (rgld) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x142",s,09/08/2023,,"$1,001 - $15,000",,st,rgld
804,20023816,,,sherwin-williams company (shw) [st],s,09/08/2023,,"$1,001 - $15,000",,st,shw
805,20023816,,,southern company (so) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x141,s,09/08/2023,,"$1,001 - $15,000",,st,so
806,20023816,,,"ss&c technologies holdings, inc. (ssnc) [st]",s,09/08/2023,,"$1,001 - $15,000",,st,ssnc
807,20023816,,,"sun communities, inc. (sui) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x142",s,09/08/2023,,"$1,001 - $15,000",,st,sui
808,20023816,,,target corporation (tgt) [st],s,09/08/2023,,"$1,001 - $15,000",,st,tgt
809,20023816,,,te connectivity ltd. new switzerland registered shares (tel) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x142,s,09/08/2023,,"$1,001 - $15,000",,st,tel
810,20023816,,,texas instruments incorporated (txn) [st],s,09/08/2023,,"$1,001 - $15,000",,st,txn
811,20023816,,,the cigna group (ci) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x141,s,09/08/2023,,"$15,001 - $50,000",,st,ci
812,20023816,,,the hershey company (hsy) [st],s,09/08/2023,,"$1,001 - $15,000",,st,hsy
813,20023816,,,thermo fisher scientific inc (tmo) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x141,s,09/08/2023,,"$1,001 - $15,000",,st,tmo
814,20023816,,,trane technologies plc (tt) [st],s,09/08/2023,,"$1,001 - $15,000",,st,tt
815,20023816,,,"ulta beauty, inc. (ulta) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x142",s,09/08/2023,,"$1,001 - $15,000",,st,ulta
816,20023816,,,union pacific corporation (unp) [st],s,09/08/2023,,"$1,001 - $15,000",,st,unp
817,20023816,,,vontier corporation (vnt) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x142,s,09/08/2023,,"$1,001 - $15,000",,st,vnt
818,20023816,,,w.r. berkley corporation (wrb) [st],s,09/08/2023,,"$1,001 - $15,000",,st,wrb
819,20023816,,,waters corporation (wat) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x142,s,09/08/2023,,"$1,001 - $15,000",,st,wat
820,20023816,,,"watsco, inc. (wso) [st]",s,09/08/2023,,"$1,001 - $15,000",,st,wso
821,20023816,,,xcel energy inc. (xel) [st] f_____ s_____: new s_________ o_: morgan stanley ira - x142,s,09/08/2023,,"$1,001 - $15,000",,st,xel
822,20022683,,jt,abbvie inc. (abbv) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,03/06/2023,,"$1,001 - $15,000",,st,abbv
823,20022683,,jt,abbvie inc. (abbv) [st],s,03/24/2023,,"$1,001 - $15,000",,st,abbv
824,20022683,,jt,"align technology, inc. (algn) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,03/06/2023,,"$1,001 - $15,000",,st,algn
825,20022683,,jt,alphabet inc. - class c capital stock (goog) [st],s,03/06/2023,,"$1,001 - $15,000",,st,goog
826,20022683,,jt,alphabet inc. - class c capital stock (goog) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,03/16/2023,,"$1,001 - $15,000",,st,goog
827,20022683,,jt,alphabet inc. - class c capital stock (goog) [st],s,03/23/2023,,"$1,001 - $15,000",,st,goog
828,20022683,,jt,amgen inc. (amgn) [st],s,03/06/2023,,"$1,001 - $15,000",,st,amgn
829,20022683,,jt,amgen inc. (amgn) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,03/27/2023,,"$1,001 - $15,000",,st,amgn
830,20022683,,jt,"appfolio, inc. - class a (appf) [st]",p,03/14/2023,,"$1,001 - $15,000",,st,appf
831,20022683,,jt,apple inc. (aapl) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,03/06/2023,,"$1,001 - $15,000",,st,aapl
832,20022683,,jt,asml holding n.v. - new york registry shares (asml) [st],p,03/06/2023,,"$1,001 - $15,000",,st,asml
833,20022683,,,blackstone real estate income trust [ot] f_____ s_____: new s_________ o_: morgan stanley - active l_______: us d__________: reitasset account #1,p,03/22/2023,,"$1,001 - $15,000",,,
834,20022683,,jt,charles schwab corporation (schw) [st],s,03/14/2023,,"$1,001 - $15,000",,st,schw
835,20022683,,jt,charles schwab corporation (schw) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,03/06/2023,,"$1,001 - $15,000",,st,schw
836,20022683,,jt,coca-cola company (ko) [st],s,03/06/2023,,"$1,001 - $15,000",,st,ko
837,20022683,,jt,conocophillips (cop) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,03/06/2023,,"$1,001 - $15,000",,st,cop
838,20022683,,jt,conocophillips (cop) [st],s,03/16/2023,,"$1,001 - $15,000",,st,cop
839,20022683,,jt,crown castle inc. (cci) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,03/16/2023,,"$1,001 - $15,000",,st,cci
840,20022683,,jt,deere & company (de) [st],s,03/24/2023,,"$1,001 - $15,000",,st,de
841,20022683,,jt,eli lilly and company (lly) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,03/06/2023,,"$1,001 - $15,000",,st,lly
842,20022683,,jt,"fidelity national information services, inc. (fis) [st]",s,03/16/2023,,"$15,001 - $50,000",,st,fis
843,20022683,,jt,haleon plc american depositary shares (hln) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,03/31/2023,,"$1,001 - $15,000",,st,hln
844,20022683,,jt,l'oreal co. american depositary shares (lrlcy) [st],s,03/10/2023,,"$1,001 - $15,000",,st,lrlcy
845,20022683,,jt,"lowe's companies, inc. (low) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,03/06/2023,,"$1,001 - $15,000",,st,low
846,20022683,,jt,mckesson corporation (mck) [st],s,03/06/2023,,"$1,001 - $15,000",,st,mck
847,20022683,,jt,"mercadolibre, inc. (meli) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,03/06/2023,,"$1,001 - $15,000",,st,meli
848,20022683,,jt,"mercadolibre, inc. (meli) [st]",p,03/15/2023,,"$1,001 - $15,000",,st,meli
849,20022683,,jt,microsoft corporation (msft) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,03/31/2023,,"$1,001 - $15,000",,st,msft
850,20022683,,jt,microsoft corporation (msft) [st],p,03/24/2023,,"$1,001 - $15,000",,st,msft
851,20022683,,jt,"moderna, inc. (mrna) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,03/31/2023,,"$1,001 - $15,000",,st,mrna
852,20022683,,jt,morgan stanley (ms) [st],p,03/06/2023,,"$1,001 - $15,000",,st,ms
853,20022683,,jt,"netflix, inc. (nflx) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,03/06/2023,,"$1,001 - $15,000",,st,nflx
854,20022683,,jt,nvidia corporation (nvda) [st],p,03/06/2023,,"$1,001 - $15,000",,st,nvda
855,20022683,,jt,"paypal holdings, inc. (pypl) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,03/16/2023,,"$1,001 - $15,000",,st,pypl
856,20022683,,jt,"regeneron pharmaceuticals, inc. (regn) [st]",s,03/06/2023,,"$1,001 - $15,000",,st,regn
857,20022683,,jt,"rockwell automation, inc. (rok) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,03/27/2023,,"$1,001 - $15,000",,st,rok
858,20022683,,jt,"sarepta therapeutics, inc. (srpt) [st]",p,03/06/2023,,"$1,001 - $15,000",,st,srpt
859,20022683,,jt,seacoast banking corporation of florida (sbcf) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,03/29/2023,,"$1,001 - $15,000",,st,sbcf
860,20022683,,jt,svb financial group (sivb) [st],s,03/09/2023,,"$1,001 - $15,000",,st,sivb
861,20022683,,jt,taiwan semiconductor manufacturing company ltd. (tsm) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,03/09/2023,,"$1,001 - $15,000",,st,tsm
862,20022683,,jt,"tesla, inc. (tsla) [st]",s,03/24/2023,,"$1,001 - $15,000",,st,tsla
863,20022683,,jt,"thoughtworks holding, inc. (twks) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,03/16/2023,,"$1,001 - $15,000",,st,twks
864,20022683,,jt,"veritex holdings, inc. (vbtx) [st]",s,03/16/2023,,"$1,001 - $15,000",,st,vbtx
865,20022683,,jt,"woodside energy group limited american depositary shares, each representing one ordinary share (wds) [st]",s,03/10/2023,,"$1,001 - $15,000",,st,wds
866,20022531,,jt,abbvie inc. (abbv) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/21/2023,,"$1,001 - $15,000",,st,abbv
867,20022531,,jt,abbvie inc. (abbv) [st],s,02/07/2023,,"$1,001 - $15,000",,st,abbv
868,20022531,,jt,adobe inc. (adbe) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,02/10/2023,,"$1,001 - $15,000",,st,adbe
869,20022531,,jt,adobe inc. (adbe) [st],p,02/02/2023,,"$1,001 - $15,000",,st,adbe
870,20022531,,jt,"advanced micro devices, inc. (amd) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,02/13/2023,,"$1,001 - $15,000",,st,amd
871,20022531,,jt,"advanced micro devices, inc. (amd) [st]",s,02/23/2023,,"$1,001 - $15,000",,st,amd
872,20022531,,jt,"aia group, ltd. sponsored american depository receipt (aagiy) [st]",p,02/13/2023,,"$1,001 - $15,000",,st,aagiy
873,20022531,,jt,amgen inc. (amgn) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/22/2023,,"$1,001 - $15,000",,st,amgn
874,20022531,,jt,"appfolio, inc. - class a (appf) [st]",p,02/23/2023,,"$1,001 - $15,000",,st,appf
875,20022531,,jt,"automatic data processing, inc. (adp) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,02/03/2023,,"$1,001 - $15,000",,st,adp
876,20022531,,jt,"autozone, inc. (azo) [st]",s,02/24/2023,,"$1,001 - $15,000",,st,azo
877,20022531,,jt,"autozone, inc. (azo) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,02/10/2023,,"$1,001 - $15,000",,st,azo
878,20022531,,jt,"cbiz, inc. (cbz) [st]",p,02/23/2023,,"$1,001 - $15,000",,st,cbz
879,20022531,,jt,coca-cola company (ko) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/14/2023,,"$1,001 - $15,000",,st,ko
880,20022531,,jt,coca-cola company (ko) [st],s,02/21/2023,,"$1,001 - $15,000",,st,ko
881,20022531,,jt,coca-cola company (ko) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/07/2023,,"$1,001 - $15,000",,st,ko
882,20022531,,jt,deere & company (de) [st],s,02/10/2023,,"$1,001 - $15,000",,st,de
883,20022531,,jt,deere & company (de) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/17/2023,,"$1,001 - $15,000",,st,de
884,20022531,,jt,eli lilly and company (lly) [st],s,02/14/2023,,"$1,001 - $15,000",,st,lly
885,20022531,,jt,eli lilly and company (lly) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/17/2023,,"$1,001 - $15,000",,st,lly
886,20022531,,jt,eli lilly and company (lly) [st],s,02/07/2023,,"$1,001 - $15,000",,st,lly
887,20022531,,jt,eli lilly and company (lly) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/03/2023,,"$1,001 - $15,000",,st,lly
888,20022531,,jt,"five below, inc. (five) [st]",s,02/28/2023,,"$1,001 - $15,000",,st,five
889,20022531,,jt,"globus medical, inc. class a (gmed) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,02/08/2023,,"$1,001 - $15,000",,st,gmed
890,20022531,,jt,icici bank limited (ibn) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/01/2023,,"$1,001 - $15,000",,st,ibn
891,20022531,,jt,intuit inc. (intu) [st],p,02/27/2023,,"$1,001 - $15,000",,st,intu
892,20022531,,jt,lam research corporation (lrcx) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,02/14/2023,,"$1,001 - $15,000",,st,lrcx
893,20022531,,jt,mckesson corporation (mck) [st],s,02/23/2023,,"$1,001 - $15,000",,st,mck
894,20022531,,jt,"mercadolibre, inc. (meli) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,02/23/2023,,"$1,001 - $15,000",,st,meli
895,20022531,,jt,"meta platforms, inc. - class a (meta) [st]",p,02/03/2023,,"$1,001 - $15,000",,st,meta
896,20022531,,jt,microsoft corporation (msft) [op] f_____ s_____: new s_________ o_: morgan stanley - portfolio managementactive assets a d__________: call options; strike price $155; expires 01/19/24ccount,s,02/14/2023,,"$1,000,001 - $5,000,000",,op,msft
897,20022531,,jt,microsoft corporation (msft) [op],p,02/14/2023,,"$1,000,001 - $5,000,000",,op,msft
898,20022531,,jt,microsoft corporation (msft) [op],s,02/13/2023,,"$1,000,001 - $5,000,000",,op,msft
899,20022531,,jt,microsoft corporation (msft) [op] f_____ s_____: new s_________ o_: morgan stanley - portfolio managementactive assets a d__________: call options; strike price $160; expires 09/15/23ccount,s,02/13/2023,,"$500,001 - $1,000,000",,op,msft
900,20022531,,jt,microsoft corporation (msft) [op],p,02/13/2023,,"$1,000,001 - $5,000,000",,op,msft
901,20022531,,jt,microsoft corporation (msft) [op] f_____ s_____: new s_________ o_: morgan stanley - portfolio managementactive assets a d__________: call options; strike price $165; expires 08/18/23ccount,s,02/13/2023,,"$500,001 - $1,000,000",,op,msft
902,20022531,,jt,microsoft corporation (msft) [op],p,02/13/2023,,"$500,001 - $1,000,000",,op,msft
903,20022531,,jt,microsoft corporation (msft) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,02/27/2023,,"$1,001 - $15,000",,st,msft
904,20022531,,jt,"mongodb, inc. - class a (mdb) [st]",p,02/13/2023,,"$1,001 - $15,000",,st,mdb
905,20022531,,jt,"netflix, inc. (nflx) [st]",p,02/21/2023,,"$1,001 - $15,000",,st,nflx
906,20022531,,jt,nvidia corporation (nvda) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,02/21/2023,,"$1,001 - $15,000",,st,nvda
907,20022531,,jt,nvidia corporation (nvda) [st],p,02/27/2023,,"$1,001 - $15,000",,st,nvda
908,20022531,,jt,nvidia corporation (nvda) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,02/23/2023,,"$1,001 - $15,000",,st,nvda
909,20022531,,jt,"paypal holdings, inc. (pypl) [st]",p,02/03/2023,,"$1,001 - $15,000",,st,pypl
910,20022531,,jt,performance food group company (pfgc) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/08/2023,,"$1,001 - $15,000",,st,pfgc
911,20022531,,jt,performance food group company (pfgc) [st],s,02/23/2023,,"$1,001 - $15,000",,st,pfgc
912,20022531,,jt,"the trade desk, inc. - class a (ttd) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,02/21/2023,,"$1,001 - $15,000",,st,ttd
913,20022531,,jt,"uber technologies, inc. (uber) [st]",p,02/21/2023,,"$1,001 - $15,000",,st,uber
914,20022531,,jt,"uber technologies, inc. (uber) [st]",p,02/14/2023,,"$1,001 - $15,000",,st,uber
915,20022531,,jt,"uber technologies, inc. (uber) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,02/13/2023,,"$1,001 - $15,000",,st,uber
916,20022531,,jt,"uber technologies, inc. (uber) [st]",p,02/07/2023,,"$1,001 - $15,000",,st,uber
917,20022531,,jt,unitedhealth group incorporated common stock (unh) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,02/03/2023,,"$1,001 - $15,000",,st,unh
918,20022531,,jt,"verisk analytics, inc. (vrsk) [st]",s,02/06/2023,,"$1,001 - $15,000",,st,vrsk
919,20022531,,jt,"workday, inc. - class a (wday) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,02/10/2023,,"$1,001 - $15,000",,st,wday
920,20022877,,jt,"advanced micro devices, inc. (amd) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,04/28/2023,,"$1,001 - $15,000",,st,amd
921,20022877,,jt,alphabet inc. - class c capital stock (goog) [st],p,04/24/2023,,"$1,001 - $15,000",,st,goog
922,20022877,,jt,amgen inc. (amgn) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,04/12/2023,,"$1,001 - $15,000",,st,amgn
923,20022877,,jt,"appfolio, inc. - class a (appf) [st]",p,04/03/2023,,"$1,001 - $15,000",,st,appf
924,20022877,,jt,apple inc. (aapl) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,04/06/2023,,"$1,001 - $15,000",,st,aapl
925,20022877,,jt,apple inc. (aapl) [st],p,04/27/2023,,"$1,001 - $15,000",,st,aapl
926,20022877,,jt,"arcutis biotherapeutics, inc. - common stock (arqt) [st]",p,04/17/2023,,"$1,001 - $15,000",,st,arqt
927,20022877,,jt,"autozone, inc. (azo) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,04/10/2023,,"$1,001 - $15,000",,st,azo
928,20022877,,jt,capital one financial corporation (cof) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,04/27/2023,,"$1,001 - $15,000",,st,cof
929,20022877,,jt,championx corporation (chx) [st],p,04/05/2023,,"$1,001 - $15,000",,st,chx
930,20022877,,jt,charles schwab corporation (schw) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,04/14/2023,,"$1,001 - $15,000",,st,schw
931,20022877,,jt,"churchill downs, incorporated (chdn) [st]",s,04/05/2023,,"$1,001 - $15,000",,st,chdn
932,20022877,,jt,cognizant technology solutions corporation - class a (ctsh) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,04/27/2023,,"$1,001 - $15,000",,st,ctsh
933,20022877,,jt,conocophillips (cop) [st],s,04/12/2023,,"$1,001 - $15,000",,st,cop
934,20022877,,jt,conocophillips (cop) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,04/20/2023,,"$1,001 - $15,000",,st,cop
935,20022877,,jt,crown castle inc. (cci) [st],p,04/17/2023,,"$1,001 - $15,000",,st,cci
936,20022877,,jt,"enphase energy, inc. (enph) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,04/06/2023,,"$1,001 - $15,000",,st,enph
937,20022877,,jt,"etsy, inc. (etsy) [st]",s,04/27/2023,,"$1,001 - $15,000",,st,etsy
938,20022877,,jt,"fidelity national information services, inc. (fis) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,04/17/2023,,"$15,001 - $50,000",,st,fis
939,20022877,,jt,"first solar, inc. (fslr) [st]",p,04/24/2023,,"$1,001 - $15,000",,st,fslr
940,20022877,,jt,"first solar, inc. (fslr) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,04/06/2023,,"$1,001 - $15,000",,st,fslr
941,20022877,,jt,"first solar, inc. (fslr) [st]",p,04/19/2023,,"$1,001 - $15,000",,st,fslr
942,20022877,,jt,fox factory holding corp. (foxf) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,04/10/2023,,"$1,001 - $15,000",,st,foxf
943,20022877,,jt,"lowe's companies, inc. (low) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,04/10/2023,,"$1,001 - $15,000",,st,low
944,20022877,,jt,mastercard incorporated (ma) [st],s,04/10/2023,,"$1,001 - $15,000",,st,ma
945,20022877,,jt,microsoft corporation (msft) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,04/10/2023,,"$1,001 - $15,000",,st,msft
946,20022877,,jt,microsoft corporation (msft) [st],s,04/27/2023,,"$1,001 - $15,000",,st,msft
947,20022877,,jt,monster beverage corporation (mnst) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,04/27/2023,,"$1,001 - $15,000",,st,mnst
948,20022877,,jt,monster beverage corporation (mnst) [st],s,04/10/2023,,"$1,001 - $15,000",,st,mnst
949,20022877,,jt,morgan stanley (ms) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,04/10/2023,,"$1,001 - $15,000",,st,ms
950,20022877,,jt,msci inc (msci) [st],s,04/27/2023,,"$1,001 - $15,000",,st,msci
951,20022877,,jt,"netflix, inc. (nflx) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,04/03/2023,,"$1,001 - $15,000",,st,nflx
952,20022877,,jt,nvidia corporation (nvda) [st],s,04/03/2023,,"$1,001 - $15,000",,st,nvda
953,20022877,,jt,oracle corporation (orcl) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,04/03/2023,,"$1,001 - $15,000",,st,orcl
954,20022877,,jt,silgan holdings inc. (slgn) [st],p,04/28/2023,,"$1,001 - $15,000",,st,slgn
955,20022877,,jt,snap inc. class a (snap) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,04/26/2023,,"$1,001 - $15,000",,st,snap
956,20022877,,jt,starbucks corporation (sbux) [st],p,04/21/2023,,"$1,001 - $15,000",,st,sbux
957,20022877,,jt,texas instruments incorporated (txn) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,04/28/2023,,"$1,001 - $15,000",,st,txn
958,20022877,,jt,"thoughtworks holding, inc. (twks) [st]",p,04/17/2023,,"$1,001 - $15,000",,st,twks
959,20022877,,jt,"uber technologies, inc. (uber) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,04/27/2023,,"$1,001 - $15,000",,st,uber
960,20022877,,jt,utz brands inc class a (utz) [st],p,04/14/2023,,"$1,001 - $15,000",,st,utz
961,20022412,,jt,abbvie inc. (abbv) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,01/27/2023,,"$1,001 - $15,000",,st,abbv
962,20022412,,jt,abbvie inc. (abbv) [st],s,01/20/2023,,"$1,001 - $15,000",,st,abbv
963,20022412,,jt,adobe inc. (adbe) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,01/31/2023,,"$1,001 - $15,000",,st,adbe
964,20022412,,jt,"align technology, inc. (algn) [st]",p,01/27/2023,,"$1,001 - $15,000",,st,algn
965,20022412,,jt,"allegro microsystems, inc. (algm) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,01/23/2023,,"$1,001 - $15,000",,st,algm
966,20022412,,jt,alphabet inc. - class c capital stock (goog) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,01/27/2023,,"$1,001 - $15,000",,st,goog
967,20022412,,jt,alphabet inc. - class c capital stock (goog) [st],p,01/20/2023,,"$1,001 - $15,000",,st,goog
968,20022412,,jt,amgen inc. (amgn) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,01/27/2023,,"$1,001 - $15,000",,st,amgn
969,20022412,,jt,apple inc. (aapl) [st],s,01/27/2023,,"$1,001 - $15,000",,st,aapl
970,20022412,,jt,apple inc. (aapl) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,01/20/2023,,"$1,001 - $15,000",,st,aapl
971,20022412,,jt,apple inc. (aapl) [st],s,01/13/2023,,"$1,001 - $15,000",,st,aapl
972,20022412,,jt,apple inc. (aapl) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,01/11/2023,,"$1,001 - $15,000",,st,aapl
973,20022412,,jt,"automatic data processing, inc. (adp) [st]",p,01/11/2023,,"$1,001 - $15,000",,st,adp
974,20022412,,jt,"automatic data processing, inc. (adp) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,01/17/2023,,"$1,001 - $15,000",,st,adp
975,20022412,,jt,"automatic data processing, inc. (adp) [st]",s,01/31/2023,,"$1,001 - $15,000",,st,adp
976,20022412,,jt,"autozone, inc. (azo) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,01/13/2023,,"$1,001 - $15,000",,st,azo
977,20022412,,jt,bhp group limited american depositary shares (bhp) [st],s,01/11/2023,,"$1,001 - $15,000",,st,bhp
978,20022412,,jt,"blackrock, inc. (blk) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,01/11/2023,,"$1,001 - $15,000",,st,blk
979,20022412,,jt,blackstone inc. (bx) [st],p,01/27/2023,,"$1,001 - $15,000",,st,bx
980,20022412,,jt,"block, inc. class a common stock, (sq) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,01/20/2023,,"$1,001 - $15,000",,st,sq
981,20022412,,jt,"block, inc. class a common stock, (sq) [st]",p,01/31/2023,,"$1,001 - $15,000",,st,sq
982,20022412,,jt,"block, inc. class a common stock, (sq) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",p,01/27/2023,,"$1,001 - $15,000",,st,sq
983,20022412,,jt,capital one financial corporation (cof) [st],p,01/27/2023,,"$1,001 - $15,000",,st,cof
984,20022412,,jt,charles schwab corporation (schw) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,01/18/2023,,"$1,001 - $15,000",,st,schw
985,20022412,,jt,cincinnati financial corporation (cinf) [st],s,01/11/2023,,"$1,001 - $15,000",,st,cinf
986,20022412,,jt,"cisco systems, inc. (csco) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1",s,01/11/2023,,"$1,001 - $15,000",,st,csco
987,20022412,,jt,coca-cola company (ko) [st],s,01/13/2023,,"$1,001 - $15,000",,st,ko
988,20022412,,jt,coca-cola company (ko) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,s,01/20/2023,,"$1,001 - $15,000",,st,ko
989,20022412,,jt,coca-cola company (ko) [st],s,01/31/2023,,"$1,001 - $15,000",,st,ko
990,20022412,,jt,conocophillips (cop) [st] f_____ s_____: new s_________ o_: morgan stanley - selectuma account #1,p,01/11/2023,,"$1,001 - $15,000",,st,cop
