,document_id,last,first,state_dst,year,filing_date
454,20021947,Sessions,Pete,TX17,2022,2022-11-10
455,20022111,Sessions,Pete,TX17,2022,2022-12-09
456,20020487,Sessions,Pete,TX32,2022,2022-02-18
457,20020617,Sessions,Pete,TX32,2022,2022-03-13
458,20021373,Sherman,Brad,CA30,2022,2022-07-13
459,20020507,Sessions,Pete,TX32,2022,2022-02-22
460,20020589,Sherrill,Mikie,NJ11,2022,2022-04-06
461,20021611,Sherman,Brad,CA30,2022,2022-08-30
462,20021945,Sherman,Brad,CA30,2022,2022-11-10
463,20022071,Sherman,Brad,CA30,2022,2022-12-02
464,20021759,Smith,Adrian,NE03,2022,2022-10-11
465,20020443,Sessions,Pete,TX32,2022,2022-02-11
466,20021643,Spanberger,Abigail,VA07,2022,2022-09-04
467,20021099,Sherrill,Mikie,NJ11,2022,2022-05-23
468,20020413,Spartz,Victoria,IN05,2022,2022-02-08
469,20020414,Spartz,Victoria,IN05,2022,2022-02-08
470,20021050,Spartz,Victoria,IN05,2022,2022-05-16
471,20020415,Spartz,Victoria,IN05,2022,2022-02-08
472,20022164,Spartz,Victoria,IN05,2022,2022-12-21
473,20020396,Steube,Greg,FL17,2022,2022-03-03
474,20021743,Steube,Greg,FL17,2022,2022-09-27
475,20020195,Suozzi,Thomas,NY03,2022,2022-01-11
476,20021689,Spartz,Victoria,IN05,2022,2022-09-12
477,20020253,Suozzi,Thomas,NY03,2022,2022-01-20
478,20020161,Trahan,Lori,MA03,2022,2022-01-11
479,20017965,Taylor,Nicholas V.,TX03,2022,2022-01-14
480,20020552,Suozzi,Thomas,NY03,2022,2022-03-03
481,20020732,Suozzi,Thomas,NY03,2022,2022-05-20
482,20020767,Taylor,Nicholas V.,TX03,2022,2022-12-26
483,20021129,Wasserman Schultz,Debbie,FL23,2022,2022-06-01
484,20020290,Wasserman Schultz,Debbie,FL23,2022,2022-01-25
485,20021902,Wasserman Schultz,Debbie,FL23,2022,2022-11-10
486,20021311,Wasserman Schultz,Debbie,FL23,2022,2022-07-01
487,20020080,Welch,Peter,VT00,2022,2022-08-13
488,20021741,Wasserman Schultz,Debbie,FL23,2022,2022-09-30
489,20021405,Wasserman Schultz,Debbie,FL23,2022,2022-07-19
490,20021585,Wasserman Schultz,Debbie,FL23,2022,2022-08-24
491,20020586,Wittman,Robert J.,VA01,2022,2022-03-09
492,20020446,Wittman,Robert J.,VA01,2022,2022-02-13
493,20021015,Wittman,Robert J.,VA01,2022,2022-05-13
494,20021515,Wittman,Robert J.,VA01,2022,2022-08-10
495,20020184,Wittman,Robert J.,VA01,2022,2022-01-09
496,20021150,Wittman,Robert J.,VA01,2022,2022-06-04
497,20020748,Wittman,Robert J.,VA01,2022,2022-04-09
498,20021679,Wittman,Robert J.,VA01,2022,2022-09-10
499,20021344,Wittman,Robert J.,VA01,2022,2022-07-08
500,20022181,Yakym,Rudy,IN02,2022,2022-12-28
501,20022049,Womack,Steve,AR03,2022,2022-11-29
502,20021807,Wittman,Robert J.,VA01,2022,2022-10-05
503,20022101,Wittman,Robert J.,VA01,2022,2022-12-08
504,20021165,Suozzi,Thomas,NY03,2022,2022-12-19
