,document_id,last,first,state_dst,year,filing_date
81,20019168,Castor,Kathy,FL14,2021,2021-07-27
82,20019054,Clark,Katherine M.,MA05,2021,2021-07-08
83,20019181,Castor,Kathy,FL14,2021,2021-07-29
84,20019234,Clark,Katherine M.,MA05,2021,2021-08-04
85,20018307,Clark,Katherine M.,MA05,2021,2021-03-02
86,20019972,Cohen,Steve,TN09,2021,2021-12-07
87,20018460,Conaway,K. Michael,TX11,2021,2021-03-25
88,20018084,Connolly,Gerald E.,VA11,2021,2021-01-27
89,20018064,Conaway,K. Michael,TX11,2021,2021-01-22
90,20019428,Connolly,Gerald E.,VA11,2021,2021-09-05
91,20019623,Clark,Katherine M.,MA05,2021,2021-10-14
92,20018689,Connolly,Gerald E.,VA11,2021,2021-05-05
93,20019340,Clark,Katherine M.,MA05,2021,2021-08-15
94,20020089,Connolly,Gerald E.,VA11,2021,2021-12-23
95,20018373,Crenshaw,Daniel,TX02,2021,2021-03-24
96,20018140,Curtis,John,UT03,2021,2021-02-04
97,20019942,Crenshaw,Daniel,TX02,2021,2021-12-07
98,20019939,Curtis,John,UT03,2021,2021-12-03
99,20017992,Cisneros,Gilbert,CA39,2021,2021-01-11
100,20019828,Curtis,John,UT03,2021,2021-11-16
101,20017743,Davidson,Warren,OH08,2021,2021-03-25
102,20019415,Curtis,John,UT03,2021,2021-09-02
103,20019228,Curtis,John,UT03,2021,2021-08-06
104,20019492,Curtis,John,UT03,2021,2021-09-17
105,20019020,Curtis,John,UT03,2021,2021-07-06
106,20018128,DelBene,Suzan K.,WA01,2021,2021-02-16
107,20017962,DelBene,Suzan K.,WA01,2021,2021-01-13
108,20018303,DelBene,Suzan K.,WA01,2021,2021-03-17
109,20018681,DelBene,Suzan K.,WA01,2021,2021-05-14
110,20018838,DelBene,Suzan K.,WA01,2021,2021-06-12
111,20018499,DelBene,Suzan K.,WA01,2021,2021-04-13
112,20019571,DelBene,Suzan K.,WA01,2021,2021-10-15
113,20019414,DelBene,Suzan K.,WA01,2021,2021-09-15
114,20019216,DelBene,Suzan K.,WA01,2021,2021-08-06
115,20019016,DelBene,Suzan K.,WA01,2021,2021-07-19
116,20019922,DelBene,Suzan K.,WA01,2021,2021-12-02
117,20018764,Diaz-Balart,Mario,FL25,2021,2021-05-18
118,20019816,DelBene,Suzan K.,WA01,2021,2021-11-19
119,20019708,DelBene,Suzan K.,WA01,2021,2021-10-29
120,20017983,Dingell,Debbie,MI12,2021,2021-01-13
121,20020052,DelBene,Suzan K.,WA01,2021,2021-12-28
122,20018112,Dingell,Debbie,MI12,2021,2021-02-01
123,20018361,Dingell,Debbie,MI12,2021,2021-03-10
124,20018488,Dingell,Debbie,MI12,2021,2021-04-01
125,20018459,Dingell,Debbie,MI12,2021,2021-03-25
126,20018643,Dingell,Debbie,MI12,2021,2021-05-03
127,20018962,Dingell,Debbie,MI12,2021,2021-06-29
128,20018918,Dingell,Debbie,MI12,2021,2021-06-15
129,20019591,Dingell,Debbie,MI12,2021,2021-10-11
130,20017977,Doggett,Lloyd,TX35,2021,2021-01-06
131,20018533,Doggett,Lloyd,TX35,2021,2021-04-07
132,20018695,Doggett,Lloyd,TX35,2021,2021-05-06
133,20019967,Dingell,Debbie,MI12,2021,2021-12-10
134,20018349,Doggett,Lloyd,TX35,2021,2021-03-08
135,20019003,Doggett,Lloyd,TX35,2021,2021-06-30
136,20019437,Doggett,Lloyd,TX35,2021,2021-09-07
137,20019598,Doggett,Lloyd,TX35,2021,2021-10-07
138,20019318,Doggett,Lloyd,TX35,2021,2021-08-13
139,20018369,Dunn,"Neal Patrick MD, Facs",FL02,2021,2021-03-24
140,20018181,Evans,Dwight,PA03,2021,2021-02-09
141,20019031,Doggett,Lloyd,TX35,2021,2021-07-06
142,20019848,Doggett,Lloyd,TX35,2021,2021-11-18
143,20018007,Dunn,"Neal Patrick MD, Facs",FL02,2021,2021-01-15
144,20019957,Doggett,Lloyd,TX35,2021,2021-12-06
145,20019061,Evans,Dwight,PA03,2021,2021-07-09
146,20020081,Evans,Dwight,PA03,2021,2021-12-22
147,20019260,Fallon,Patrick,TX04,2021,2021-08-18
148,20020096,Fallon,Patrick,TX04,2021,2021-12-29
149,20019418,Fallon,Patrick,TX04,2021,2021-09-03
150,20019902,Fallon,Patrick,TX04,2021,2021-11-30
151,20019582,Fallon,Patrick,TX04,2021,2021-10-05
152,20019752,Fallon,Patrick,TX04,2021,2021-11-04
153,20018512,Foxx,Virginia,NC05,2021,2021-04-07
154,20018998,Fallon,Patrick,TX04,2021,2021-07-02
155,20018115,Foxx,Virginia,NC05,2021,2021-02-01
156,20017967,Foxx,Virginia,NC05,2021,2021-01-08
157,20018306,Foxx,Virginia,NC05,2021,2021-03-03
